wkt_geom,SR_Pcode,St_Rgn,D_Pcode,District,TS_Pcode,Township,VT_Pcode,VT,Vill_Pcode,Village,Vill_MMR4,AltVlg_Eng,AltVlg_Mya,Longitude,Latitude,Source,PCode_V
Point (96.16814422607420454 23.69812393188480115),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022028,Maung Kone,174628,Sat Sar,စပ်စား,,,96.16814423,23.69812393,GAD,9.3
Point (96.23139190673829546 23.9039497375487997),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022010,Me Hin,174566,Inn Ta Mut,အင်းတမွတ်,,,96.23139191,23.90394974,GAD,9.3
Point (96.2553479947000028 23.88815959009999901),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022010,Me Hin,174565,Me Hin,မဲဟင်း,,,96.25534799,23.88815959,GAD,9.3
Point (96.22566223144529829 23.83633995056149857),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022010,Me Hin,174567,Nat Inn,နတ်အင်း,,,96.22566223,23.83633995,GAD,9.3
Point (96.16101837158200283 23.71459007263180041),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022027,Mya Taung,174622,Hpon Kone Lay,ဖုန်ကုန်းလေး,,,96.16101837,23.71459007,GAD,9.3
Point (96.18425750732420454 23.7130126953125),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022027,Mya Taung,174623,Kat Tu,ကတ္တု,,,96.18425751,23.7130127,GAD,9.3
Point (96.15558624267579546 23.73003005981449931),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022027,Mya Taung,174619,Mya Taung,မြတောင်,,,96.15558624,23.73003006,GAD,9.3
Point (96.14830780029299717 23.72385215759279831),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022027,Mya Taung,174620,Taw Ya,တောရ,,,96.1483078,23.72385216,GAD,9.3
Point (96.14617919921880684 23.71692085266110084),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022027,Mya Taung,174621,Tha Pyay Hla,သပြေလှ,,,96.1461792,23.71692085,GAD,9.3
Point (96.18817138671880684 23.74064064025879972),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022025,Ni Tar,174613,Ni Tar,နီတာ,,,96.18817139,23.74064064,GAD,9.3
Point (96.18918609619140625 23.72708320617680045),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022025,Ni Tar,174616,Thet Kei Kyin,သက်ကယ်ကျင်း,,,96.1891861,23.72708321,GAD,9.3
Point (96.20818328857420454 23.74821853637699931),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022025,Ni Tar,174617,Yae Pyan,ရေပြန်,,,96.20818329,23.74821854,GAD,9.3
Point (96.08570861816410513 23.64499092102050071),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022024,Nyaung Pin Thar,174611,Din Gyi Kya,ဒင်ကြီးကျ,,,96.08570862,23.64499092,GAD,9.3
Point (96.04608154296880684 23.66287040710449929),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022024,Nyaung Pin Thar,174612,Kyee Kan Daunt,ကျီးကန်းဒေါင့်,,,96.04608154,23.66287041,GAD,9.3
Point (96.08281707763670454 23.68018913269040127),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022024,Nyaung Pin Thar,174610,Nyaung Pin Thar,ညောင်ပင်သာ,,,96.08281708,23.68018913,GAD,9.3
Point (96.04653930664059658 23.62455177307129972),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022024,Nyaung Pin Thar,218849,Shwe Ywar Thit,ရွှေရွာသစ်,,,96.04653931,23.62455177,GAD,9.3
Point (96.23281860351559658 23.73880958557129972),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022026,Pauk Net,174618,Pauk Net,ပေါက်နက်,,,96.2328186,23.73880959,GAD,9.3
Point (96.24610137939450283 23.78396034240720169),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022015,Sat Kya,174582,Koe Te,ကိုးတဲ,,,96.24610138,23.78396034,GAD,9.3
Point (96.21914123119999829 23.77443973840000169),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022015,Sat Kya,174580,Sat Kya,ဆတ်ကျ,,,96.21914123,23.77443974,GAD,9.3
Point (96.23774719238279829 23.80227279663089845),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022015,Sat Kya,174581,Sat Kya Kyun,ဆတ်ကျကျွန်း,,,96.23774719,23.8022728,GAD,9.3
Point (96.27919006347660513 23.74379730224610086),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022015,Sat Kya,218846,Tone Lone,တုံလုံ,,,96.27919006,23.7437973,GAD,9.3
Point (96.23523712158200283 23.76850509643550069),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022015,Sat Kya,174583,Wun Tin Kone,ဝန်တင်ကုန်း,,,96.23523712,23.7685051,GAD,9.3
Point (96.03483581542970171 23.76370429992680045),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022008,Sin Hpyu Seik,174560,Kyun Pin Thar,ကျွန်းပင်သာ,,,96.03483582,23.7637043,GAD,9.3
Point (96.05032348632809658 23.77688026428220169),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022008,Sin Hpyu Seik,174559,La Paing Tin,လပိုင်တင်,,,96.05032349,23.77688026,GAD,9.3
Point (96.04692840576170454 23.79051017761230113),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022008,Sin Hpyu Seik,174557,Sin Hpyu Seik,ဆင်ဖြူဆိပ်,,,96.04692841,23.79051018,GAD,9.3
Point (96.04358673095700283 23.78790283203129974),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022008,Sin Hpyu Seik,217235,Sin Hpyu Seik (West),ဆင်ဖြူဆိပ် (အနောက်),,,96.04358673,23.78790283,GAD,9.3
Point (96.04727935791019888 23.80212020874019885),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022008,Sin Hpyu Seik,174558,Yae Pauk Gyi,ရေပေါက်ကြီး,,,96.04727936,23.80212021,GAD,9.3
Point (96.11402893066410513 23.69424057006839845),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022029,Sit Tan,174629,Sit Tan,စစ်တန်း,,,96.11402893,23.69424057,GAD,9.3
Point (96.10091400146480112 23.70571899414060013),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022029,Sit Tan,218854,Yadana Aung,ရတနာအောင်,,,96.100914,23.70571899,GAD,9.3
Point (96.03865814208980112 23.75378227233889916),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022020,Taw Ma,174598,Hpon Kone,ဖုန်ကုန်း,,,96.03865814,23.75378227,GAD,9.3
Point (96.04042816162109375 23.76005554199220171),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022020,Taw Ma,174597,Moke Wa,မုတ်ဝ,,,96.04042816,23.76005554,GAD,9.3
Point (96.03426361083980112 23.75499916076660156),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022020,Taw Ma,174596,Taw Ma,တောမ,,,96.03426361,23.75499916,GAD,9.3
Point (96.041015625 23.74259376525879972),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022020,Taw Ma,174599,Wea Gyi,ဝဲကြီး,,,96.04101563,23.74259377,GAD,9.3
Point (96.13195037841799717 23.76838684082029829),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022009,Tei Taw,174563,Koke Ko Kone,ကုက္ကိုကုန်း,,,96.13195038,23.76838684,GAD,9.3
Point (96.12867736816410513 23.80051040649410155),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022009,Tei Taw,174564,Kyet Thay Chaung,ကြက်သေချောင်း,,,96.12867737,23.80051041,GAD,9.3
Point (96.13511657714839487 23.79009056091310015),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022009,Tei Taw,174561,Tei Taw,တည်တော,,,96.13511658,23.79009056,GAD,9.3
Point (96.13194274902339487 23.78741836547850141),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022009,Tei Taw,174562,Tha Khut Chaung,သခွတ်ချောင်,,,96.13194275,23.78741837,GAD,9.3
Point (96.11760711669920454 23.73876380920410156),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022018,Yae Wa,174589,Pein Hne Kone,ပိန်းနဲကုန်း,,,96.11760712,23.73876381,GAD,9.3
Point (96.11607360839839487 23.73020935058589842),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022018,Yae Wa,174592,Sin Kyun,ဆင်ကျွန်း,,,96.11607361,23.73020935,GAD,9.3
Point (96.11248779296880684 23.73332595825199931),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022018,Yae Wa,174590,Thaung Gyi,သောင်ကြီး,,,96.11248779,23.73332596,GAD,9.3
Point (96.10831451416019888 23.72574234008790128),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022018,Yae Wa,174591,Wun Lo Kone,ဝန်လိုကုန်း,,,96.10831451,23.72574234,GAD,9.3
Point (96.11518859863279829 23.7361392974854013),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022018,Yae Wa,174588,Yae Wa,ရေဝ,,,96.1151886,23.7361393,GAD,9.3
Point (96.05872344970700283 23.82084083557129972),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022006,Zee Thaung,174551,Pauk Pin Kwayt (East),ပေါက်ပင်ကွေ့ (အရှေ့),,,96.05872345,23.82084084,GAD,9.3
Point (96.05319976806640625 23.82224082946779831),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022006,Zee Thaung,174552,Pauk Pin Kwayt (West),ပေါက်ပင်ကွေ့ (အနောက်),,,96.05319977,23.82224083,GAD,9.3
Point (96.050048828125 23.84058952331540127),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022006,Zee Thaung,174550,Zee Thaung,ဇီးသောင်,,,96.05004883,23.84058952,GAD,9.3
Point (96.05005645751950283 23.83716011047360084),MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing,MMR005022006,Zee Thaung,217234,Zee Thaung (West),ဇီးသောင် (အနောက်),,,96.05005646,23.83716011,GAD,9.3
Point (95.91069793701170454 22.25774955749509942),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006051,Bu Ba Kan,171782,Bu Ba Kan,ဘူးဘကန်,,,95.91069794,22.25774956,GAD,9.3
Point (95.87789154052730112 22.29557037353519888),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006051,Bu Ba Kan,171784,Inn Be Taw,အင်းဘဲတော,,,95.87789154,22.29557037,GAD,9.3
Point (95.89652252197269888 22.26404953002930043),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006051,Bu Ba Kan,171785,Kan Beit,ကန်ဘဲ့,,,95.89652252,22.26404953,GAD,9.3
Point (95.91645050048829546 22.26787948608399859),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006051,Bu Ba Kan,171783,Na Be Pin Hla,နဘဲပင်လှ,,,95.9164505,22.26787949,GAD,9.3
Point (95.87654876708980112 22.308349609375),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006051,Bu Ba Kan,171786,Nyaung Kan,ညောင်ကန်,,,95.87654877,22.30834961,GAD,9.3
Point (95.63498687744140625 22.23933029174800069),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006032,Hla Htway,171720,Hla Htway,လှထွေ,,,95.63498688,22.23933029,GAD,9.3
Point (95.61949157714839487 22.21154022216800072),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006032,Hla Htway,171723,Kyauk Kone,ကျောက်ကုန်း,,,95.61949158,22.21154022,GAD,9.3
Point (95.67783355712890625 22.24992942810060015),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006032,Hla Htway,171724,Lay Te,​လေးတဲ,,,95.67783356,22.24992943,GAD,9.3
Point (95.60442352294920454 22.23093032836910155),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006032,Hla Htway,171721,Min Kan,မင်းကန်,,,95.60442352,22.23093033,GAD,9.3
Point (95.65889739990230112 22.28336906433110087),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006032,Hla Htway,171727,Ohn Hmone Gyi,အုန်မှုန်းကြီး,,,95.6588974,22.28336906,GAD,9.3
Point (95.66658782958980112 22.27532005310060015),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006032,Hla Htway,171726,Ta Yoke Gyi,တရုပ်ကြီး,,,95.66658783,22.27532005,GAD,9.3
Point (95.61599731445309658 22.21659088134769888),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006032,Hla Htway,171722,Tha Yet Cho,သရက်ချို,,,95.61599731,22.21659088,GAD,9.3
Point (95.65818786621089487 22.25101089477540128),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006032,Hla Htway,171725,Yae Twin Kone,ရေတွင်းကုန်း,,,95.65818787,22.25101089,GAD,9.3
Point (95.685546875 22.37737083435060015),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006040,Hla Taw,171750,Hla Taw,လှတော,,,95.68554688,22.37737083,GAD,9.3
Point (95.73686218261720171 22.26203918457029829),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006029,Hpa Yar Pyan,171706,Hpa Yar Pyan,ဘုရားပြန်,,,95.73686218,22.26203918,GAD,9.3
Point (95.71917724609380684 22.25608062744139914),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006029,Hpa Yar Pyan,171710,Kan Pa Loke,ကံပလုပ်,,,95.71917725,22.25608063,GAD,9.3
Point (95.73516082763670454 22.27330017089839842),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006029,Hpa Yar Pyan,171707,Pyun U,ပြွန်ဦး,,,95.73516083,22.27330017,GAD,9.3
Point (95.723876953125 22.2627506256104013),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006029,Hpa Yar Pyan,171711,Te Kaw,တဲကော,,,95.72387695,22.26275063,GAD,9.3
Point (95.68108367919920454 22.25845909118649857),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006029,Hpa Yar Pyan,171709,Yae Soe Kone,ရေဆိုးကုန်း,,,95.68108368,22.25845909,GAD,9.3
Point (95.73310089111329546 22.49003982543949931),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006016,Hput Hlaing,171667,Hput Hlaing,ဖွတ်လှိုင်း,,,95.73310089,22.49003983,GAD,9.3
Point (95.89836120605470171 22.20013046264649859),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006057,Htan Gyi,171807,Htan Gyi,ထန်းကြီး,,,95.89836121,22.20013046,GAD,9.3
Point (95.87239074707029829 22.21359062194819955),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006057,Htan Gyi,218094,Htan Gyi Bu Tar,ထန်းကြီးဘူတာ,,,95.87239075,22.21359062,GAD,9.3
Point (95.90545654296880684 22.23605918884279831),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006057,Htan Gyi,171808,Ohn Hne Boke,အုန်နှဲဘုတ်,,,95.90545654,22.23605919,GAD,9.3
Point (95.90720367431640625 22.21821975708009944),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006057,Htan Gyi,171809,Peit Thu Gyi,ပဲ့သူကြီး,,,95.90720367,22.21821976,GAD,9.3
Point (95.98322296142579546 22.3154296875),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006050,In Daung,171777,In Daung,အင်ဒေါင်း,,,95.98322296,22.31542969,GAD,9.3
Point (95.98013305664059658 22.32125091552730112),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006050,In Daung,171781,Min Ywar Taung,မင်းရွာတောင်,,,95.98013306,22.32125092,GAD,9.3
Point (95.97802734375 22.32930946350100143),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006050,In Daung,171779,Ywar Thar,ရွာသာ,,,95.97802734,22.32930946,GAD,9.3
Point (95.86062622070309658 22.33768081665040128),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006068,In Gyin Pin,171841,In Gyin Pin,အင်ကြင်းပင်,,,95.86062622,22.33768082,GAD,9.3
Point (95.85727691650390625 22.33250999450680041),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006068,In Gyin Pin,171842,Pa Laing Kan,ပလိုင်းကန်,,,95.85727692,22.33250999,GAD,9.3
Point (95.89440155029299717 22.31542015075680041),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006054,Inn Be,171796,Inn Be,အင်းဘဲ,,,95.89440155,22.31542015,GAD,9.3
Point (95.88179779052730112 22.32216072082519887),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006054,Inn Be,171800,Pi Tauk Chon,ပိတောက်ခြုံ,,,95.88179779,22.32216072,GAD,9.3
Point (95.90823364257809658 22.30596923828129974),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006054,Inn Be,171798,Sar Taung Ni,ဆားတောင်နီ,,,95.90823364,22.30596924,GAD,9.3
Point (95.8978271484375 22.29623985290529831),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006054,Inn Be,171797,Taung Kone,တောင်ကုန်း,,,95.89782715,22.29623985,GAD,9.3
Point (95.89108276367190342 22.32461929321290128),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006054,Inn Be,171799,Ywar Thit,ရွာသစ်,,,95.89108276,22.32461929,GAD,9.3
Point (95.63127136230470171 22.2770805358887003),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006031,Kaing,171717,Bi Zut Kone,ဗိဇပ်ကုန်း,,,95.63127136,22.27708054,GAD,9.3
Point (95.58669281005859375 22.27128028869629972),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006031,Kaing,171715,Kaing,ကိုင်း,,,95.58669281,22.27128029,GAD,9.3
Point (95.6063232421875 22.26011085510249998),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006031,Kaing,171719,Na Be Hla,နဘဲလှ,,,95.60632324,22.26011086,GAD,9.3
Point (95.61311340332029829 22.27050018310550072),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006031,Kaing,171718,Shwe Oe Kya,ရွှေအိုးကျ,,,95.6131134,22.27050018,GAD,9.3
Point (95.63414764404299717 22.28556060791019888),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006031,Kaing,171716,Ta Ohn,တအုံ,,,95.63414764,22.28556061,GAD,9.3
Point (95.92581939697269888 22.37767028808589842),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006052,Kan Hpyu,218828,Hpa Yar Lay Kone,ဘုရားလေးကုန်း,,,95.9258194,22.37767029,GAD,9.3
Point (95.97950699999999813 22.34073100000000167),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006052,Kan Hpyu,171787,Kan Hpyu,ကမ်းဖြူ,,,95.979507,22.340731,GAD,9.3
Point (95.98181915283200283 22.34881973266600141),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006052,Kan Hpyu,171790,Nat Hmaw U,နတ်မှော်ဦး,,,95.98181915,22.34881973,GAD,9.3
Point (95.95710754394529829 22.39590072631839845),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006052,Kan Hpyu,171789,Ngar Pan Chaung,ငါးပန်ချောင်း,,,95.95710754,22.39590073,GAD,9.3
Point (95.96793399999999963 22.35784900000000164),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006052,Kan Hpyu,171788,Yae Lel Maw,ရေလည်မော်,,,95.967934,22.357849,GAD,9.3
Point (95.85659790039059658 22.31925010681149857),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006067,Kan Pauk,171839,Kan Pauk,ကန်ပေါက်,,,95.8565979,22.31925011,GAD,9.3
Point (95.83660125732420454 22.32843017578129974),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006067,Kan Pauk,171840,Nat Kone,နတ်ကုန်း,,,95.83660126,22.32843018,GAD,9.3
Point (95.76496887207029829 22.29948043823240056),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006009,Khaw Taw,171645,Aung Chan Thar,အောင်ချမ်းသာ,,,95.76496887,22.29948044,GAD,9.3
Point (95.77234649658200283 22.33815956115720169),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006009,Khaw Taw,171641,Khaw Taw,​ခေါတော,,,95.7723465,22.33815956,GAD,9.3
Point (95.77446746826170454 22.32134056091310015),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006009,Khaw Taw,171647,Kyee Pyar,ကျီးပြား,,,95.77446747,22.32134056,GAD,9.3
Point (95.78809356689450283 22.33695983886720171),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006009,Khaw Taw,171642,Nyaung Pin Thar,ညောင်ပင်သာ,,,95.78809357,22.33695984,GAD,9.3
Point (95.78183746337890625 22.33485031127930043),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006009,Khaw Taw,171644,Sa Bai Taw (North),စပါယ်တော (မြောက်),,,95.78183746,22.33485031,GAD,9.3
Point (95.78202819824220171 22.33107948303220169),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006009,Khaw Taw,171643,Sa Bai Taw (South),စပါယ်တော (တောင်),,,95.7820282,22.33107948,GAD,9.3
Point (95.77259826660160513 22.30846023559569957),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006009,Khaw Taw,171646,Thea Poke Kone,သဲပုတ်ကုန်း,,,95.77259827,22.30846024,GAD,9.3
Point (95.81845092773440342 22.26007080078129974),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006059,Ku Kaung,171814,Ku Kaung,ကူကောင်း,,,95.81845093,22.2600708,GAD,9.3
Point (95.8524169921875 22.27029991149899857),MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet,MMR005006059,Ku Kaung,171815,Thone Sint Kan,သုံးဆင့်ကန်,,,95.85241699,22.27029991,GAD,9.3
